STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407986184 GHz,
TABLE,Region InterpoladorSL,Group 1 Raw,L3,5
Region Info,Core 3,
RDTSC Runtime [s],0.041799,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,382819200
CPU_CLK_UNHALTED_CORE,FIXC1,148831900
CPU_CLK_UNHALTED_REF,FIXC2,133817000
L2_LINES_IN_ALL,PMC0,23911090
L2_TRANS_L2_WB,PMC1,17615060
TABLE,Region InterpoladorSL,Group 1 Metric,L3,10
Metric,Core 3,
Runtime (RDTSC) [s],0.0418,
Runtime unhalted [s],0.0437,
Clock [MHz],3790.3783,
CPI,0.3888,
L3 load bandwidth [MBytes/s],36611.3061,
L3 load data volume [GBytes],1.5303,
L3 evict bandwidth [MBytes/s],26971.1817,
L3 evict data volume [GBytes],1.1274,
L3 bandwidth [MBytes/s],63582.4878,
L3 data volume [GBytes],2.6577,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407986184 GHz,
TABLE,Region InterpoladorNewton,Group 1 Raw,L3,5
Region Info,Core 3,
RDTSC Runtime [s],0.001954,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1752136
CPU_CLK_UNHALTED_CORE,FIXC1,2509834
CPU_CLK_UNHALTED_REF,FIXC2,2258510
L2_LINES_IN_ALL,PMC0,24436
L2_TRANS_L2_WB,PMC1,9390
TABLE,Region InterpoladorNewton,Group 1 Metric,L3,10
Metric,Core 3,
Runtime (RDTSC) [s],0.0020,
Runtime unhalted [s],0.0007,
Clock [MHz],3787.2224,
CPI,1.4324,
L3 load bandwidth [MBytes/s],800.3652,
L3 load data volume [GBytes],0.0016,
L3 evict bandwidth [MBytes/s],307.5556,
L3 evict data volume [GBytes],0.0006,
L3 bandwidth [MBytes/s],1107.9208,
L3 data volume [GBytes],0.0022,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407986184 GHz,
TABLE,Region MinimosQuadrados,Group 1 Raw,L3,5
Region Info,Core 3,
RDTSC Runtime [s],0.048762,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,330547500
CPU_CLK_UNHALTED_CORE,FIXC1,183832400
CPU_CLK_UNHALTED_REF,FIXC2,165272900
L2_LINES_IN_ALL,PMC0,155552
L2_TRANS_L2_WB,PMC1,137904
TABLE,Region MinimosQuadrados,Group 1 Metric,L3,10
Metric,Core 3,
Runtime (RDTSC) [s],0.0488,
Runtime unhalted [s],0.0539,
Clock [MHz],3790.6897,
CPI,0.5561,
L3 load bandwidth [MBytes/s],204.1601,
L3 load data volume [GBytes],0.0100,
L3 evict bandwidth [MBytes/s],180.9973,
L3 evict data volume [GBytes],0.0088,
L3 bandwidth [MBytes/s],385.1575,
L3 data volume [GBytes],0.0188,
