STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407982483 GHz,
TABLE,Region InterpoladorSL,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000020,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,86627
CPU_CLK_UNHALTED_CORE,FIXC1,92733
CPU_CLK_UNHALTED_REF,FIXC2,83070
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,528
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region InterpoladorSL,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],1.981925e-05,
Runtime unhalted [s],2.721053e-05,
Clock [MHz],3804.4112,
CPI,1.0705,
DP MFLOP/s,26.6408,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,26.6408,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407982483 GHz,
TABLE,Region InterpoladorNewton,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,13878
CPU_CLK_UNHALTED_CORE,FIXC1,27599
CPU_CLK_UNHALTED_REF,FIXC2,24566
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,120
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region InterpoladorNewton,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],1.267019e-06,
Runtime unhalted [s],8.098340e-06,
Clock [MHz],3828.7433,
CPI,1.9887,
DP MFLOP/s,94.7105,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,94.7105,
Vectorization ratio,0,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407982483 GHz,
TABLE,Region MinimosQuadrados,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.000029,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,73819
CPU_CLK_UNHALTED_CORE,FIXC1,85596
CPU_CLK_UNHALTED_REF,FIXC2,77390
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,2715
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region MinimosQuadrados,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],2.868311e-05,
Runtime unhalted [s],2.511633e-05,
Clock [MHz],3769.3458,
CPI,1.1595,
DP MFLOP/s,94.6550,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,94.6550,
Vectorization ratio,0,
