STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407991561 GHz,
TABLE,Region InterpoladorSL,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.050402,
call count,4,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,465983400
CPU_CLK_UNHALTED_CORE,FIXC1,180399400
CPU_CLK_UNHALTED_REF,FIXC2,162195100
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,5993808
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,82459840
TABLE,Region InterpoladorSL,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0504,
Runtime unhalted [s],0.0529,
Clock [MHz],3790.4945,
CPI,0.3871,
DP MFLOP/s,6663.0881,
AVX DP MFLOP/s,6544.1682,
Packed MUOPS/s,1636.0420,
Scalar MUOPS/s,118.9200,
Vectorization ratio,93.2238,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407991561 GHz,
TABLE,Region InterpoladorNewton,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.002333,
call count,4,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,2223172
CPU_CLK_UNHALTED_CORE,FIXC1,2771764
CPU_CLK_UNHALTED_REF,FIXC2,2493946
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,9184
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,371964
TABLE,Region InterpoladorNewton,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0023,
Runtime unhalted [s],0.0008,
Clock [MHz],3787.6315,
CPI,1.2468,
DP MFLOP/s,641.5595,
AVX DP MFLOP/s,637.6237,
Packed MUOPS/s,159.4059,
Scalar MUOPS/s,3.9358,
Vectorization ratio,97.5904,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407991561 GHz,
TABLE,Region MinimosQuadrados,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.059248,
call count,4,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,389624100
CPU_CLK_UNHALTED_CORE,FIXC1,223353600
CPU_CLK_UNHALTED_REF,FIXC2,200809200
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,90707150
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region MinimosQuadrados,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0592,
Runtime unhalted [s],0.0655,
Clock [MHz],3790.5992,
CPI,0.5733,
DP MFLOP/s,1530.9704,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1530.9704,
Vectorization ratio,0,
