STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407603505 GHz,
TABLE,Region InterpoladorSL,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000019,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,86119
CPU_CLK_UNHALTED_CORE,FIXC1,92953
CPU_CLK_UNHALTED_REF,FIXC2,83780
L2_TRANS_ALL_REQUESTS,PMC0,8757
L2_RQSTS_MISS,PMC1,2661
TABLE,Region InterpoladorSL,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],1.908041e-05,
Runtime unhalted [s],2.727811e-05,
Clock [MHz],3780.6991,
CPI,1.0794,
L2 request rate,0.1017,
L2 miss rate,0.0309,
L2 miss ratio,0.3039,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407603505 GHz,
TABLE,Region InterpoladorNewton,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000001,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,14058
CPU_CLK_UNHALTED_CORE,FIXC1,29302
CPU_CLK_UNHALTED_REF,FIXC2,25702
L2_TRANS_ALL_REQUESTS,PMC0,4072
L2_RQSTS_MISS,PMC1,920
TABLE,Region InterpoladorNewton,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],1.464203e-06,
Runtime unhalted [s],8.599005e-06,
Clock [MHz],3884.8960,
CPI,2.0844,
L2 request rate,0.2897,
L2 miss rate,0.0654,
L2 miss ratio,0.2259,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.407603505 GHz,
TABLE,Region MinimosQuadrados,Group 1 Raw,L2CACHE,5
Region Info,Core 3,
RDTSC Runtime [s],0.000026,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,73418
CPU_CLK_UNHALTED_CORE,FIXC1,84195
CPU_CLK_UNHALTED_REF,FIXC2,75260
L2_TRANS_ALL_REQUESTS,PMC0,8272
L2_RQSTS_MISS,PMC1,2506
TABLE,Region MinimosQuadrados,Group 1 Metric,L2CACHE,7
Metric,Core 3,
Runtime (RDTSC) [s],2.637971e-05,
Runtime unhalted [s],2.470798e-05,
Clock [MHz],3812.1602,
CPI,1.1468,
L2 request rate,0.1127,
L2 miss rate,0.0341,
L2 miss ratio,0.3029,
