STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40797442 GHz,
TABLE,Region InterpoladorSL,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.041975,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,382819300
CPU_CLK_UNHALTED_CORE,FIXC1,149464200
CPU_CLK_UNHALTED_REF,FIXC2,134492900
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,4791109
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,67995470
TABLE,Region InterpoladorSL,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0420,
Runtime unhalted [s],0.0439,
Clock [MHz],3787.3387,
CPI,0.3904,
DP MFLOP/s,6593.7689,
AVX DP MFLOP/s,6479.6268,
Packed MUOPS/s,1619.9067,
Scalar MUOPS/s,114.1422,
Vectorization ratio,93.4176,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40797442 GHz,
TABLE,Region InterpoladorNewton,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.002008,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,1750199
CPU_CLK_UNHALTED_CORE,FIXC1,2511962
CPU_CLK_UNHALTED_REF,FIXC2,2261492
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,7104
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,297189
TABLE,Region InterpoladorNewton,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0020,
Runtime unhalted [s],0.0007,
Clock [MHz],3785.4223,
CPI,1.4352,
DP MFLOP/s,595.5291,
AVX DP MFLOP/s,591.9914,
Packed MUOPS/s,147.9978,
Scalar MUOPS/s,3.5377,
Vectorization ratio,97.6654,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,
CPU type:,Intel Coffeelake processor,
CPU clock:,3.40797442 GHz,
TABLE,Region MinimosQuadrados,Group 1 Raw,FLOPS_DP,6
Region Info,Core 3,
RDTSC Runtime [s],0.048935,
call count,3,
Event,Counter,Core 3
INSTR_RETIRED_ANY,FIXC0,330549200
CPU_CLK_UNHALTED_CORE,FIXC1,184139500
CPU_CLK_UNHALTED_REF,FIXC2,165556500
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,73121720
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region MinimosQuadrados,Group 1 Metric,FLOPS_DP,9
Metric,Core 3,
Runtime (RDTSC) [s],0.0489,
Runtime unhalted [s],0.0540,
Clock [MHz],3790.5048,
CPI,0.5571,
DP MFLOP/s,1494.2698,
AVX DP MFLOP/s,0,
Packed MUOPS/s,0,
Scalar MUOPS/s,1494.2698,
Vectorization ratio,0,
